,index,split
30860,30860,test
30861,30861,test
30862,30862,train
30863,30863,train
30864,30864,train
30865,30865,train
30866,30866,test
30867,30867,test
30868,30868,test
30869,30869,train
30870,30870,train
30871,30871,train
30872,30872,train
30873,30873,train
30874,30874,train
30875,30875,train
30876,30876,train
30877,30877,train
30878,30878,train
30879,30879,train
30880,30880,train
30881,30881,train
30882,30882,train
30883,30883,train
30884,30884,train
30885,30885,train
30886,30886,train
30887,30887,test
30888,30888,test
30889,30889,test
30890,30890,test
30891,30891,train
30892,30892,train
30893,30893,train
30894,30894,train
30895,30895,train
30896,30896,train
30897,30897,train
30898,30898,train
30899,30899,validate
30900,30900,validate
30901,30901,train
30902,30902,train
30903,30903,train
30904,30904,train
30905,30905,test
30906,30906,test
30907,30907,test
30908,30908,train
30909,30909,test
30910,30910,train
30911,30911,train
30912,30912,train
30913,30913,train
30914,30914,train
30915,30915,train
30916,30916,train
30917,30917,train
30918,30918,train
30919,30919,train
30920,30920,train
30921,30921,validate
30922,30922,validate
30923,30923,validate
30924,30924,validate
30925,30925,validate
30926,30926,train
30927,30927,validate
30928,30928,validate
30929,30929,validate
30930,30930,train
30931,30931,train
30932,30932,train
30933,30933,train
30934,30934,test
30935,30935,test
30936,30936,test
30937,30937,test
30938,30938,test
30939,30939,test
30940,30940,test
30941,30941,validate
30942,30942,test
30943,30943,test
30944,30944,train
30945,30945,train
30946,30946,train
30947,30947,train
30948,30948,train
30949,30949,train
30950,30950,test
30951,30951,test
30952,30952,test
30953,30953,test
30954,30954,test
30955,30955,test
30956,30956,train
30957,30957,train
30958,30958,validate
30959,30959,validate
30960,30960,validate
30961,30961,validate
30962,30962,validate
30963,30963,validate
30964,30964,train
30965,30965,train
30966,30966,train
30967,30967,train
30968,30968,train
30969,30969,train
30970,30970,test
30971,30971,test
30972,30972,test
30973,30973,test
30974,30974,test
30975,30975,test
30976,30976,test
30977,30977,test
30978,30978,test
30979,30979,test
30980,30980,test
30981,30981,test
30982,30982,test
30983,30983,test
30984,30984,test
30985,30985,test
30986,30986,test
30987,30987,train
30988,30988,train
30989,30989,train
30990,30990,train
30991,30991,train
30992,30992,train
30993,30993,train
30994,30994,train
30995,30995,train
30996,30996,train
30997,30997,train
30998,30998,train
30999,30999,train
31000,31000,train
31001,31001,train
31002,31002,train
31003,31003,train
31004,31004,train
31005,31005,train
31006,31006,train
31007,31007,train
31008,31008,train
31009,31009,train
31010,31010,train
31011,31011,train
31012,31012,validate
31013,31013,validate
31014,31014,validate
31015,31015,validate
31016,31016,validate
31017,31017,train
31018,31018,train
31019,31019,train
31020,31020,train
31021,31021,train
31022,31022,train
31023,31023,train
31024,31024,train
31025,31025,validate
31026,31026,validate
31027,31027,validate
31028,31028,validate
31029,31029,validate
31030,31030,validate
31031,31031,train
31032,31032,train
31033,31033,train
31034,31034,train
31035,31035,train
31036,31036,train
31037,31037,train
31038,31038,train
31039,31039,train
31040,31040,train
31041,31041,train
31042,31042,train
31043,31043,train
31044,31044,train
31045,31045,train
31046,31046,train
31047,31047,train
31048,31048,train
31049,31049,train
31050,31050,train
31051,31051,train
31052,31052,train
31053,31053,train
31054,31054,train
31055,31055,train
31056,31056,train
31057,31057,train
31058,31058,train
31059,31059,train
31060,31060,train
31061,31061,test
31062,31062,test
31063,31063,test
31064,31064,train
31065,31065,train
31066,31066,train
31067,31067,train
31068,31068,train
31069,31069,train
31070,31070,train
31071,31071,train
31072,31072,train
31073,31073,train
31074,31074,test
31075,31075,train
31076,31076,test
31077,31077,test
31078,31078,test
31079,31079,test
31080,31080,train
31081,31081,validate
31082,31082,validate
31083,31083,test
31084,31084,test
31085,31085,train
31086,31086,train
31087,31087,train
31088,31088,train
31089,31089,train
31090,31090,train
31091,31091,test
31092,31092,test
31093,31093,test
31094,31094,test
31095,31095,test
31096,31096,test
31097,31097,train
31098,31098,train
31099,31099,train
31100,31100,train
31101,31101,train
31102,31102,train
31103,31103,train
31104,31104,test
31105,31105,test
31106,31106,test
31107,31107,test
31108,31108,train
31109,31109,train
31110,31110,train
31111,31111,train
31112,31112,train
31113,31113,train
31114,31114,test
31115,31115,test
31116,31116,test
31117,31117,train
31118,31118,train
31119,31119,train
31120,31120,train
31121,31121,train
31122,31122,train
31123,31123,train
31124,31124,train
31125,31125,train
31126,31126,train
31127,31127,train
31128,31128,train
31129,31129,train
31130,31130,test
31131,31131,test
31132,31132,test
31133,31133,test
31134,31134,test
31135,31135,test
31136,31136,test
31137,31137,test
31138,31138,test
31139,31139,test
31140,31140,test
31141,31141,test
31142,31142,test
31143,31143,train
31144,31144,train
31145,31145,test
31146,31146,train
31147,31147,test
31148,31148,test
31149,31149,test
31150,31150,test
31151,31151,test
31152,31152,test
31153,31153,test
31154,31154,test
31155,31155,test
31156,31156,test
31157,31157,train
31158,31158,train
31159,31159,train
31160,31160,train
31161,31161,train
31162,31162,train
31163,31163,train
31164,31164,train
31165,31165,train
31166,31166,train
31167,31167,train
31168,31168,test
31169,31169,test
31170,31170,test
31171,31171,test
31172,31172,test
31173,31173,test
31174,31174,test
31175,31175,test
31176,31176,test
31177,31177,test
31178,31178,test
31179,31179,test
31180,31180,test
31181,31181,test
31182,31182,test
31183,31183,test
31184,31184,test
31185,31185,test
31186,31186,test
31187,31187,test
31188,31188,validate
31189,31189,validate
31190,31190,validate
31191,31191,train
31192,31192,train
31193,31193,train
31194,31194,train
31195,31195,test
31196,31196,test
31197,31197,train
31198,31198,train
31199,31199,train
31200,31200,train
31201,31201,train
31202,31202,train
31203,31203,train
31204,31204,train
31205,31205,train
31206,31206,train
31207,31207,train
31208,31208,train
31209,31209,train
31210,31210,train
31211,31211,train
31212,31212,train
31213,31213,train
31214,31214,train
31215,31215,train
31216,31216,train
31217,31217,train
31218,31218,train
31219,31219,train
31220,31220,train
31221,31221,train
31222,31222,train
31223,31223,train
31224,31224,train
31225,31225,test
31226,31226,test
31227,31227,test
31228,31228,train
31229,31229,validate
31230,31230,train
31231,31231,train
31232,31232,train
31233,31233,train
31234,31234,train
31235,31235,test
31236,31236,train
31237,31237,train
31238,31238,test
31239,31239,test
31240,31240,test
31241,31241,test
31242,31242,test
31243,31243,test
31244,31244,train
31245,31245,train
31246,31246,train
31247,31247,train
31248,31248,train
31249,31249,validate
31250,31250,train
31251,31251,test
31252,31252,train
31253,31253,train
31254,31254,train
31255,31255,train
31256,31256,train
31257,31257,train
31258,31258,train
31259,31259,train
31260,31260,train
31261,31261,train
31262,31262,train
31263,31263,train
31264,31264,train
31265,31265,train
31266,31266,train
31267,31267,train
31268,31268,train
31269,31269,train
31270,31270,train
31271,31271,train
31272,31272,train
31273,31273,train
31274,31274,test
31275,31275,test
31276,31276,test
31277,31277,train
31278,31278,train
31279,31279,train
31280,31280,train
31281,31281,train
31282,31282,train
31283,31283,train
31284,31284,train
31285,31285,train
31286,31286,train
31287,31287,train
31288,31288,train
31289,31289,train
31290,31290,train
31291,31291,train
31292,31292,train
31293,31293,train
31294,31294,validate
31295,31295,validate
31296,31296,validate
31297,31297,validate
31298,31298,validate
31299,31299,validate
31300,31300,validate
31301,31301,validate
31302,31302,validate
31303,31303,validate
31304,31304,test
31305,31305,test
31306,31306,train
31307,31307,test
31308,31308,train
31309,31309,test
31310,31310,test
31311,31311,test
31312,31312,test
31313,31313,test
31314,31314,test
31315,31315,test
31316,31316,test
31317,31317,test
31318,31318,test
31319,31319,test
31320,31320,test
31321,31321,test
31322,31322,test
31323,31323,test
31324,31324,test
31325,31325,test
31326,31326,test
31327,31327,test
31328,31328,train
31329,31329,train
31330,31330,train
31331,31331,train
31332,31332,train
31333,31333,train
31334,31334,train
31335,31335,train
31336,31336,train
31337,31337,train
31338,31338,train
31339,31339,train
31340,31340,train
31341,31341,train
31342,31342,train
31343,31343,validate
31344,31344,validate
31345,31345,train
31346,31346,train
31347,31347,train
31348,31348,train
31349,31349,train
31350,31350,train
31351,31351,train
31352,31352,train
31353,31353,train
31354,31354,validate
31355,31355,validate
31356,31356,train
31357,31357,train
31358,31358,train
31359,31359,train
31360,31360,train
31361,31361,train
31362,31362,train
31363,31363,train
31364,31364,train
31365,31365,train
31366,31366,train
31367,31367,validate
31368,31368,train
31369,31369,train
31370,31370,test
31371,31371,test
31372,31372,test
31373,31373,test
31374,31374,test
31375,31375,test
31376,31376,test
31377,31377,test
31378,31378,test
31379,31379,test
31380,31380,test
31381,31381,train
31382,31382,train
31383,31383,train
31384,31384,train
31385,31385,train
31386,31386,train
31387,31387,train
31388,31388,train
31389,31389,train
31390,31390,train
31391,31391,train
31392,31392,train
31393,31393,train
31394,31394,train
31395,31395,test
31396,31396,test
31397,31397,test
31398,31398,test
31399,31399,test
31400,31400,test
31401,31401,test
31402,31402,test
31403,31403,test
31404,31404,test
31405,31405,test
31406,31406,test
31407,31407,test
31408,31408,test
31409,31409,test
31410,31410,test
31411,31411,test
31412,31412,test
31413,31413,test
31414,31414,train
31415,31415,train
31416,31416,train
31417,31417,train
31418,31418,train
31419,31419,train
31420,31420,train
31421,31421,train
31422,31422,test
31423,31423,test
31424,31424,test
31425,31425,test
31426,31426,test
31427,31427,test
31428,31428,test
31429,31429,test
31430,31430,test
31431,31431,test
31432,31432,test
31433,31433,test
31434,31434,test
31435,31435,train
31436,31436,train
31437,31437,train
31438,31438,train
31439,31439,train
31440,31440,train
31441,31441,test
31442,31442,test
31443,31443,test
31444,31444,test
31445,31445,train
31446,31446,train
31447,31447,train
31448,31448,test
31449,31449,validate
31450,31450,validate
31451,31451,validate
31452,31452,validate
31453,31453,validate
31454,31454,validate
31455,31455,validate
31456,31456,validate
31457,31457,validate
31458,31458,validate
31459,31459,validate
31460,31460,validate
31461,31461,validate
31462,31462,validate
31463,31463,validate
31464,31464,validate
31465,31465,validate
31466,31466,validate
31467,31467,validate
31468,31468,validate
31469,31469,validate
31470,31470,validate
31471,31471,validate
31472,31472,train
31473,31473,train
31474,31474,train
31475,31475,train
31476,31476,train
31477,31477,train
31478,31478,train
31479,31479,train
31480,31480,train
31481,31481,train
31482,31482,train
31483,31483,train
31484,31484,train
31485,31485,train
31486,31486,train
31487,31487,train
31488,31488,train
31489,31489,test
31490,31490,test
31491,31491,train
31492,31492,train
31493,31493,test
31494,31494,test
31495,31495,test
31496,31496,test
31497,31497,test
31498,31498,test
31499,31499,test
31500,31500,test
31501,31501,train
31502,31502,train
31503,31503,train
31504,31504,train
31505,31505,test
31506,31506,train
31507,31507,test
31508,31508,test
31509,31509,test
31510,31510,test
31511,31511,test
31512,31512,test
31513,31513,test
31514,31514,test
31515,31515,test
31516,31516,test
31517,31517,test
31518,31518,test
31519,31519,test
31520,31520,test
31521,31521,test
31522,31522,test
31523,31523,test
31524,31524,test
31525,31525,train
31526,31526,train
31527,31527,train
31528,31528,train
31529,31529,validate
31530,31530,validate
31531,31531,validate
31532,31532,validate
31533,31533,validate
31534,31534,train
31535,31535,train
31536,31536,train
31537,31537,validate
31538,31538,validate
31539,31539,test
31540,31540,test
31541,31541,test
31542,31542,test
31543,31543,test
31544,31544,test
31545,31545,test
31546,31546,test
31547,31547,test
31548,31548,test
31549,31549,test
31550,31550,test
31551,31551,test
31552,31552,validate
31553,31553,validate
31554,31554,validate
31555,31555,validate
31556,31556,validate
31557,31557,validate
31558,31558,validate
31559,31559,validate
31560,31560,validate
31561,31561,test
31562,31562,test
31563,31563,test
31564,31564,test
31565,31565,test
31566,31566,test
31567,31567,test
31568,31568,test
31569,31569,test
31570,31570,train
31571,31571,train
31572,31572,test
31573,31573,test
31574,31574,test
31575,31575,test
31576,31576,train
31577,31577,train
31578,31578,train
31579,31579,train
31580,31580,train
31581,31581,train
31582,31582,test
31583,31583,test
31584,31584,test
31585,31585,test
31586,31586,train
31587,31587,test
31588,31588,train
31589,31589,train
31590,31590,train
31591,31591,train
31592,31592,train
31593,31593,train
31594,31594,train
31595,31595,train
31596,31596,train
31597,31597,train
31598,31598,train
31599,31599,train
31600,31600,train
31601,31601,train
31602,31602,train
31603,31603,train
31604,31604,train
31605,31605,test
31606,31606,train
31607,31607,train
31608,31608,train
31609,31609,train
31610,31610,train
31611,31611,train
31612,31612,train
31613,31613,test
31614,31614,test
31615,31615,train
31616,31616,train
31617,31617,train
31618,31618,train
31619,31619,train
31620,31620,train
31621,31621,train
31622,31622,train
31623,31623,train
31624,31624,train
31625,31625,train
31626,31626,train
31627,31627,train
31628,31628,train
31629,31629,train
31630,31630,train
31631,31631,train
31632,31632,train
31633,31633,train
31634,31634,validate
31635,31635,test
31636,31636,train
31637,31637,train
31638,31638,train
